customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST24531,39,F,Rural,38472,17375,80335,2.09,1,18,30,0,27872,146751,117603,32,stable
CUST24532,41,M,Rural,140150,64719,100720,0.72,6,43,2,5,35316,401689,181517,5,stable
CUST24533,19,M,Semi-Urban,152941,47396,703010,4.6,5,55,17,5,49522,90484,27307,16,decrease
CUST24534,37,M,Urban,145775,78740,699898,4.8,2,50,54,5,24811,106129,578920,8,decrease
CUST24535,38,M,Semi-Urban,115413,55829,454521,3.94,4,54,3,5,85937,374205,237748,25,stable
CUST24536,41,M,Urban,176743,19952,850977,4.81,5,86,11,3,22526,369430,782474,15,increase
CUST24537,53,M,Urban,282309,151134,520998,1.85,6,94,38,4,95851,455937,492798,29,decrease
CUST24538,16,F,Rural,29146,21306,122786,4.21,3,64,17,5,69527,420814,919746,26,decrease
CUST24539,21,M,Rural,24538,11794,87519,3.57,2,3,40,4,30499,417474,579256,26,decrease
CUST24540,28,M,Urban,175979,23472,537823,3.06,5,43,52,0,24145,351425,370808,28,stable
CUST24541,46,F,Rural,118293,38662,24764,0.21,2,97,20,2,55994,335763,397038,1,stable
CUST24542,40,M,Metropolitan,198054,158438,554032,2.8,5,41,8,4,55446,471185,719108,8,stable
CUST24543,49,M,Urban,195435,99994,605307,3.1,2,42,32,4,57808,319903,783114,7,decrease
CUST24544,38,F,Rural,17302,10054,271,0.02,5,96,19,5,46424,270374,535139,14,stable
CUST24545,22,M,Rural,107359,52597,450614,4.2,6,33,3,4,2463,190617,850228,11,stable
CUST24546,29,M,Metropolitan,438824,280983,1999975,4.56,6,92,45,0,16138,475670,905986,9,stable
CUST24547,56,M,Urban,29012,22192,69240,2.39,6,16,11,0,40076,51875,368419,19,stable
CUST24548,44,M,Urban,158319,19674,163936,1.04,3,17,4,3,37401,442825,254489,7,stable
CUST24549,52,F,Rural,91448,36190,229994,2.51,4,40,48,0,15081,76626,276732,33,stable
CUST24550,41,M,Rural,117871,51415,569429,4.83,5,87,60,3,34731,81232,509499,33,decrease
CUST24551,24,M,Semi-Urban,170271,80286,58091,0.34,3,52,51,2,72237,9247,771886,34,stable
CUST24552,36,F,Metropolitan,67476,22801,93328,1.38,5,80,57,0,72011,54634,277214,7,stable
CUST24553,48,M,Semi-Urban,242966,117390,1085575,4.47,3,80,2,1,24197,419896,758032,10,stable
CUST24554,15,M,Rural,13209,9730,27880,2.11,6,8,40,1,61107,490543,787134,7,stable
CUST24555,50,M,Rural,191846,84038,47584,0.25,5,24,21,5,70160,157391,28153,22,stable
CUST24556,34,M,Metropolitan,342121,152741,1546079,4.52,5,45,19,5,4900,204678,474250,25,decrease
CUST24557,24,F,Urban,228516,80708,226661,0.99,2,29,47,2,21895,121576,980933,30,stable
CUST24558,55,F,Metropolitan,278058,17972,1106259,3.98,6,0,23,3,38641,322937,73795,34,decrease
CUST24559,45,F,Rural,114683,62818,525923,4.59,4,90,27,1,89336,130519,426947,26,stable
CUST24560,19,F,Semi-Urban,70685,36593,264294,3.74,4,38,22,4,71198,143953,872583,18,decrease
CUST24561,61,F,Urban,63764,33405,4748,0.07,2,95,20,0,94979,82087,460013,3,stable
CUST24562,52,F,Rural,133824,92663,107582,0.8,3,79,6,0,42169,407098,592550,0,stable
CUST24563,58,F,Semi-Urban,78869,16224,323196,4.1,2,62,55,0,39941,204476,506995,33,stable
CUST24564,19,M,Rural,159153,91556,239855,1.51,6,37,58,0,24209,392490,564687,16,stable
CUST24565,33,M,Semi-Urban,237483,1661,1099477,4.63,6,94,4,5,37093,69764,729136,23,increase
CUST24566,23,M,Metropolitan,286561,166758,60046,0.21,2,27,29,0,16187,340073,844604,16,stable
CUST24567,18,M,Rural,20543,3721,11773,0.57,5,68,55,1,20614,317702,899985,36,stable
CUST24568,54,M,Urban,343819,59839,826488,2.4,5,97,2,1,8837,248454,628826,29,increase
CUST24569,30,M,Metropolitan,261068,93607,1113373,4.26,5,100,49,2,67751,429298,114154,35,stable
CUST24570,27,M,Semi-Urban,218306,58156,959949,4.4,6,64,16,5,39632,429793,382523,19,decrease
CUST24571,31,M,Urban,347808,63347,45683,0.13,1,40,30,3,86189,139219,436095,21,stable
CUST24572,21,F,Rural,167561,53667,499632,2.98,6,11,14,4,69611,429097,608830,5,stable
CUST24573,61,F,Urban,242929,16547,354570,1.46,2,56,14,5,85769,267454,407020,11,stable
CUST24574,45,F,Rural,123308,507,532527,4.32,3,6,18,5,58077,249976,859764,10,decrease
CUST24575,23,F,Rural,75941,45140,276906,3.65,1,98,50,5,61545,24766,392128,23,decrease
CUST24576,41,M,Urban,294221,205577,1118822,3.8,6,2,30,3,10627,323212,888382,24,decrease
CUST24577,39,M,Semi-Urban,124626,44378,260448,2.09,2,33,41,0,56260,428159,174253,26,stable
CUST24578,52,F,Metropolitan,219537,161178,1042699,4.75,6,24,15,3,37789,31594,913161,13,stable
CUST24579,47,M,Metropolitan,194275,141352,368187,1.9,2,46,46,1,43010,101966,781408,23,stable
CUST24580,56,M,Semi-Urban,216197,88605,37792,0.17,6,72,53,2,5233,290768,187759,32,stable
CUST24581,33,M,Metropolitan,233914,66500,519525,2.22,2,39,18,3,96450,418156,257222,11,decrease
CUST24582,48,M,Metropolitan,147629,43677,730776,4.95,2,74,16,4,14608,474691,717377,27,decrease
CUST24583,56,M,Rural,68349,47252,285041,4.17,1,47,59,5,72754,440831,716792,33,decrease
CUST24584,26,M,Semi-Urban,180208,35484,635790,3.53,1,37,41,1,56092,361955,636351,32,stable
CUST24585,23,M,Metropolitan,346562,58351,597360,1.72,5,87,21,5,37742,251216,304975,20,decrease
CUST24586,48,M,Rural,52273,21979,111351,2.13,5,19,15,0,34569,432626,585936,11,stable
CUST24587,56,M,Rural,56053,39039,260934,4.66,5,34,49,0,37077,458185,621454,4,stable
CUST24588,40,F,Metropolitan,177396,132653,287002,1.62,2,6,39,0,80812,456079,315508,35,stable
CUST24589,22,M,Rural,71563,9897,51892,0.73,6,6,10,4,52750,485200,574358,14,stable
CUST24590,59,M,Metropolitan,420552,332558,749643,1.78,2,30,26,0,39403,292484,755776,12,stable
CUST24591,36,M,Urban,35031,8828,69636,1.99,5,11,38,5,30981,84633,925773,19,decrease
CUST24592,36,F,Semi-Urban,150415,56152,697682,4.64,5,14,13,3,21546,391305,332700,32,stable
CUST24593,27,F,Semi-Urban,27551,13315,1341,0.05,6,34,12,5,22725,126483,630588,8,stable
CUST24594,27,M,Urban,244931,159500,298246,1.22,1,49,46,5,64355,483682,361364,30,decrease
CUST24595,30,M,Urban,275503,152971,1160436,4.21,1,81,37,1,63593,374990,455951,23,stable
CUST24596,51,F,Urban,231958,129467,747882,3.22,4,9,59,4,507,478909,511909,3,decrease
CUST24597,46,M,Semi-Urban,223014,92098,240966,1.08,6,79,38,2,49870,286594,845030,1,stable
CUST24598,52,F,Urban,205502,128430,635717,3.09,1,81,42,3,86892,353271,737481,12,decrease
CUST24599,17,M,Rural,46309,24204,49947,1.08,6,54,0,2,92856,190384,86662,2,stable
CUST24600,46,M,Semi-Urban,206675,35791,384241,1.86,1,65,19,3,10791,493685,886729,35,decrease
CUST24601,64,M,Urban,145073,31277,625152,4.31,6,47,39,4,51901,282815,14785,20,decrease
CUST24602,28,M,Metropolitan,388638,230841,1142982,2.94,6,35,37,1,18633,239019,563033,34,stable
CUST24603,32,F,Metropolitan,387942,94503,1578017,4.07,3,68,23,5,75847,110651,804832,0,decrease
CUST24604,41,M,Urban,47526,21949,177269,3.73,1,34,16,2,59052,79853,918448,34,stable
CUST24605,64,M,Urban,243195,89081,1177656,4.84,5,35,9,4,85306,292678,487535,24,stable
CUST24606,47,M,Semi-Urban,245863,122186,768806,3.13,3,85,8,2,9602,250799,798744,20,stable
CUST24607,21,M,Semi-Urban,135073,76187,179005,1.33,6,91,52,0,94520,485491,235083,28,stable
CUST24608,60,M,Urban,149103,24340,88205,0.59,6,66,11,1,97953,322538,680209,5,stable
CUST24609,56,M,Urban,127885,55650,199080,1.56,5,56,18,1,23996,365435,903319,31,stable
CUST24610,23,M,Rural,154041,6953,111188,0.72,6,33,13,1,43274,34526,780978,31,stable
CUST24611,29,M,Metropolitan,41656,12358,53436,1.28,1,95,11,4,75476,22745,957130,24,increase
CUST24612,16,F,Rural,19831,6969,26258,1.32,3,24,17,1,63524,132838,325459,22,stable
CUST24613,58,F,Semi-Urban,156770,6643,367373,2.34,6,35,16,5,42590,321805,923680,20,decrease
CUST24614,43,M,Urban,137120,97073,653640,4.77,1,75,23,5,40224,111498,910687,30,decrease
CUST24615,28,M,Rural,198130,68368,98410,0.5,4,37,48,2,93132,206596,250157,6,stable
CUST24616,28,M,Urban,23866,6065,28740,1.2,3,60,6,5,28160,422086,931721,29,stable
CUST24617,33,F,Metropolitan,70339,37753,24860,0.35,5,64,18,5,53769,257944,481100,25,stable
CUST24618,47,M,Metropolitan,375622,263162,124888,0.33,1,34,18,3,5439,148405,382545,8,stable
CUST24619,54,F,Metropolitan,175397,21596,461720,2.63,3,38,58,1,54745,61678,774655,29,stable
CUST24620,25,M,Semi-Urban,155070,40602,339341,2.19,3,12,47,1,18982,487438,206313,19,stable
CUST24621,21,M,Semi-Urban,9298,908,17111,1.84,2,75,37,4,29682,176703,727754,17,decrease
CUST24622,30,M,Semi-Urban,246523,139737,999967,4.06,2,24,15,0,33953,281577,475950,8,stable
CUST24623,31,F,Rural,55443,22911,10745,0.19,6,41,59,1,33212,456354,157124,24,stable
CUST24624,56,M,Urban,348736,94018,755,0.0,1,18,17,3,26397,76920,334623,19,stable
CUST24625,36,M,Urban,318388,116542,923211,2.9,4,36,28,2,95677,65702,472946,1,stable
CUST24626,37,M,Urban,166595,65116,557954,3.35,6,19,9,1,33803,5776,778741,5,stable
CUST24627,38,M,Semi-Urban,186728,8283,261480,1.4,6,77,11,5,96736,168787,975291,35,stable
CUST24628,28,F,Rural,197418,50638,165377,0.84,1,63,7,5,83974,184568,553742,32,stable
CUST24629,37,M,Semi-Urban,116927,36150,247380,2.12,3,32,46,3,87642,327058,333005,0,decrease
CUST24630,57,F,Rural,189220,135642,783311,4.14,2,71,26,1,32707,359731,833174,0,stable
CUST24631,39,F,Semi-Urban,38215,27812,80398,2.1,3,26,38,3,78249,333084,750689,21,decrease
CUST24632,53,F,Rural,12641,4791,28727,2.27,2,76,33,4,82170,104305,761134,24,decrease
CUST24633,24,M,Urban,159553,35458,647864,4.06,6,27,3,5,64137,78984,483484,17,stable
CUST24634,53,M,Urban,375215,296661,1803304,4.81,6,51,16,4,82718,430987,182946,21,decrease
CUST24635,55,M,Urban,331595,23961,1097134,3.31,6,34,31,2,53620,409642,714638,25,stable
CUST24636,22,F,Rural,165532,66084,170765,1.03,6,1,6,3,67146,100684,246287,13,stable
CUST24637,35,M,Metropolitan,76744,42434,312991,4.08,5,30,50,4,75483,384158,190053,28,decrease
CUST24638,42,M,Metropolitan,20344,15070,64524,3.17,1,79,36,1,43386,444689,176279,5,stable
CUST24639,31,M,Urban,326477,98135,565640,1.73,6,82,51,0,72586,176882,561130,26,stable
CUST24640,49,M,Metropolitan,475166,123406,1995245,4.2,3,74,22,3,58370,76973,730723,15,decrease
CUST24641,16,M,Rural,125591,2300,230174,1.83,2,58,21,4,5302,381897,392075,24,decrease
CUST24642,47,M,Semi-Urban,66479,22138,182203,2.74,1,1,21,1,53782,481879,69362,3,stable
CUST24643,63,M,Urban,348279,18483,1150319,3.3,2,59,17,4,64820,235449,969260,24,decrease
CUST24644,42,M,Metropolitan,342962,192759,1347094,3.93,1,22,12,0,86344,319738,537671,19,stable
CUST24645,41,M,Semi-Urban,92047,23668,406271,4.41,4,55,40,0,39414,129056,70903,15,stable
CUST24646,36,M,Urban,281017,169882,708371,2.52,2,93,34,1,96014,42460,293622,10,stable
CUST24647,39,M,Rural,166780,102475,157951,0.95,3,91,36,1,36259,260361,55967,9,stable
CUST24648,53,M,Urban,129234,642,222394,1.72,5,19,59,3,18018,66055,818919,23,decrease
CUST24649,15,F,Rural,23536,4345,4769,0.2,2,28,44,5,12771,173050,274516,7,stable
CUST24650,32,M,Rural,128271,32252,140463,1.1,1,27,15,3,98606,339624,487958,32,stable
CUST24651,44,F,Rural,97692,9047,151419,1.55,1,79,26,4,48238,442669,168722,27,decrease
CUST24652,34,M,Rural,150993,48089,91072,0.6,4,84,11,5,5810,57534,210862,15,stable
CUST24653,46,M,Rural,125998,21135,426746,3.39,5,79,45,3,58171,418717,899803,5,decrease
CUST24654,53,F,Rural,56195,28066,239301,4.26,4,39,53,2,22414,35829,689839,29,stable
CUST24655,45,M,Urban,52497,14193,169826,3.23,5,54,18,1,49376,29710,622965,27,stable
CUST24656,35,M,Rural,114031,35256,341615,3.0,3,89,37,4,55726,197860,110553,28,decrease
CUST24657,58,F,Semi-Urban,88889,33280,11118,0.13,5,80,33,2,1372,15653,313742,23,stable
CUST24658,48,F,Rural,144456,75931,321522,2.23,2,63,15,2,32897,63351,967431,2,stable
CUST24659,43,M,Semi-Urban,133094,92402,661605,4.97,2,69,55,3,59944,206102,986566,0,decrease
CUST24660,46,M,Urban,397238,140174,626628,1.58,3,91,59,3,81509,238805,735422,21,decrease
CUST24661,43,M,Metropolitan,31780,23904,31942,1.01,5,88,4,2,55227,275902,292643,15,stable
CUST24662,53,F,Rural,81394,51158,189859,2.33,4,14,39,3,85879,470779,463475,14,decrease
CUST24663,27,M,Urban,398584,212364,1910986,4.79,3,96,6,3,94242,63701,941965,36,stable
CUST24664,59,M,Semi-Urban,29366,14883,83070,2.83,1,65,1,1,39351,71593,837877,10,stable
CUST24665,27,M,Urban,387344,17604,469907,1.21,5,10,18,4,20620,34619,608265,13,decrease
CUST24666,52,F,Semi-Urban,19694,5855,41834,2.12,5,34,12,2,50321,125363,983968,7,stable
CUST24667,27,F,Rural,41099,2972,16717,0.41,3,39,35,0,47064,263323,438598,35,stable
CUST24668,35,M,Rural,8277,212,35512,4.29,1,48,46,4,99364,337047,131163,22,decrease
CUST24669,44,M,Rural,174617,115596,757152,4.34,4,77,59,4,21666,445648,111019,34,decrease
CUST24670,45,F,Rural,92091,42074,283558,3.08,3,2,34,0,38465,83425,443724,23,stable
CUST24671,42,F,Rural,183347,22748,76546,0.42,4,78,18,3,5143,66007,435169,14,stable
CUST24672,40,M,Urban,345210,14254,503250,1.46,3,47,43,5,94905,203236,875120,15,decrease
CUST24673,31,F,Metropolitan,244731,186901,537146,2.19,6,33,56,2,85638,65919,697173,11,stable
CUST24674,31,M,Rural,59856,32938,177297,2.96,2,67,33,5,55301,450490,594549,11,decrease
CUST24675,35,M,Urban,370274,208400,647818,1.75,3,37,5,4,52476,283126,835776,33,stable
CUST24676,25,M,Urban,386585,277444,1559021,4.03,2,70,40,1,94884,6150,962989,27,stable
CUST24677,40,M,Metropolitan,175570,38499,624260,3.56,4,37,35,2,6492,126587,398422,24,stable
CUST24678,52,M,Metropolitan,393770,277548,1582980,4.02,2,67,38,0,58021,237311,59266,14,stable
CUST24679,53,M,Semi-Urban,228713,74641,19170,0.08,3,63,45,3,8714,417895,358897,14,stable
CUST24680,57,M,Rural,99916,69019,456530,4.57,4,32,59,4,63025,309329,856609,32,decrease
CUST24681,35,F,Rural,194781,10238,393920,2.02,3,11,0,2,67098,111898,908076,11,stable
CUST24682,42,F,Semi-Urban,244858,170433,764904,3.12,2,71,24,0,43577,381562,992644,0,stable
CUST24683,45,M,Urban,364190,37613,966723,2.65,4,5,15,4,8856,246855,615458,21,stable
CUST24684,43,M,Rural,152712,72125,601657,3.94,3,19,8,1,24994,167658,755484,36,stable
CUST24685,28,F,Metropolitan,261019,13255,1037554,3.97,2,95,47,2,77310,5392,463705,21,increase
CUST24686,34,F,Metropolitan,174468,101967,319706,1.83,2,11,30,3,62753,153329,616542,9,decrease
CUST24687,23,M,Metropolitan,350358,28849,677211,1.93,1,3,2,5,61194,42141,924014,18,stable
CUST24688,27,F,Urban,250956,68185,1099194,4.38,3,5,58,3,62606,312308,413057,5,decrease
CUST24689,45,F,Semi-Urban,52029,3997,97134,1.87,1,49,40,5,80706,318620,208523,0,decrease
CUST24690,54,M,Metropolitan,281108,123641,730136,2.6,2,54,31,2,45028,284185,109760,2,stable
CUST24691,22,M,Metropolitan,91529,2497,193120,2.11,5,8,5,1,7545,123855,175398,22,stable
CUST24692,47,M,Urban,52627,22689,15491,0.29,4,40,13,3,99045,489178,988471,14,stable
CUST24693,57,M,Metropolitan,331354,30295,231639,0.7,2,93,44,3,95054,10577,894147,33,increase
CUST24694,48,F,Urban,324017,150023,375240,1.16,5,70,42,2,76309,301941,934998,12,stable
CUST24695,45,F,Rural,51657,34491,117081,2.27,2,100,28,0,65547,344054,147786,6,stable
CUST24696,44,M,Metropolitan,303921,43691,607122,2.0,2,27,37,5,56054,357306,885253,20,decrease
CUST24697,53,F,Rural,23597,4084,38910,1.65,6,80,18,2,73726,153583,696421,10,stable
CUST24698,21,M,Urban,57209,39226,141277,2.47,5,1,19,3,34269,174099,710256,29,decrease
CUST24699,36,M,Metropolitan,84569,11967,299965,3.55,4,24,0,1,56732,63528,163929,9,stable
CUST24700,36,F,Rural,178713,74112,135048,0.76,2,47,27,0,47592,489741,529512,5,stable
CUST24701,19,M,Semi-Urban,231370,56928,195315,0.84,4,35,49,5,87731,329722,318099,30,decrease
CUST24702,25,M,Metropolitan,404863,65147,1626097,4.02,5,31,25,1,17979,392241,848921,2,stable
CUST24703,56,M,Semi-Urban,233329,56659,986271,4.23,6,18,43,5,51079,126147,461114,34,decrease
CUST24704,28,M,Metropolitan,442369,68952,792207,1.79,2,44,53,5,18564,429173,311488,26,decrease
CUST24705,25,M,Urban,29740,4334,65428,2.2,6,51,34,1,78513,487854,415218,12,stable
CUST24706,35,F,Metropolitan,60674,39423,78030,1.29,6,36,20,3,52728,394201,982274,23,decrease
CUST24707,29,M,Urban,315419,176246,1205507,3.82,1,67,50,1,64015,101928,983461,34,stable
CUST24708,48,F,Semi-Urban,79377,43822,5118,0.06,5,76,37,3,38158,352729,401011,9,stable
CUST24709,45,F,Semi-Urban,192479,143411,520408,2.7,5,36,42,0,59030,308272,13535,15,stable
CUST24710,29,M,Urban,196745,9075,23508,0.12,1,84,53,3,54907,331495,796645,5,increase
CUST24711,31,M,Urban,112563,72978,199554,1.77,6,75,10,0,69947,486069,199144,19,stable
CUST24712,28,F,Semi-Urban,155425,11789,301159,1.94,5,52,8,5,12425,242540,375443,36,stable
CUST24713,32,M,Semi-Urban,34474,13830,73928,2.14,2,46,9,0,49971,102423,861543,15,stable
CUST24714,33,M,Semi-Urban,207664,43144,65133,0.31,3,46,39,2,5064,212786,455796,30,stable
CUST24715,40,M,Urban,23328,18157,92272,3.96,1,0,46,1,29824,300595,945788,15,stable
CUST24716,29,M,Metropolitan,383520,31607,1204678,3.14,2,87,43,2,94326,279283,635624,15,increase
CUST24717,49,F,Urban,338762,101403,968376,2.86,5,40,16,3,4300,113440,144557,11,decrease
CUST24718,33,M,Metropolitan,483154,308794,2342388,4.85,2,48,17,1,45894,39184,434593,23,stable
CUST24719,43,M,Metropolitan,361795,171725,83654,0.23,6,50,58,4,76512,242934,821189,3,stable
CUST24720,50,M,Urban,237406,95585,1149677,4.84,3,42,4,4,39626,124488,111253,0,stable
CUST24721,33,M,Rural,88607,25974,307982,3.48,4,17,59,4,66173,313971,170047,8,decrease
CUST24722,53,M,Urban,88943,24212,197614,2.22,4,29,0,2,2846,272756,690265,26,stable
CUST24723,36,M,Semi-Urban,153766,8387,746670,4.86,2,62,56,4,56771,162603,454337,24,decrease
CUST24724,24,M,Metropolitan,222286,27629,288622,1.3,1,24,36,2,41460,128211,96868,30,stable
CUST24725,53,M,Semi-Urban,103412,30416,277228,2.68,2,93,58,4,83618,455805,448406,30,decrease
CUST24726,25,F,Rural,47564,34881,57622,1.21,1,19,2,5,92640,40609,302287,31,stable
CUST24727,36,M,Semi-Urban,182501,44466,32147,0.18,5,1,21,3,67780,448949,757615,10,stable
CUST24728,41,F,Semi-Urban,238679,75685,644934,2.7,1,100,20,4,36738,191510,637114,22,decrease
CUST24729,44,M,Rural,163551,90079,520545,3.18,2,34,24,2,53253,111235,484944,22,stable
CUST24730,54,M,Urban,98264,58107,422993,4.3,2,13,36,3,72676,94997,386495,8,decrease
CUST24731,40,M,Rural,106307,58542,288671,2.72,2,77,2,4,43381,122132,974134,32,stable
CUST24732,56,F,Rural,103043,81214,353055,3.43,4,2,55,4,42417,210879,644099,4,decrease
CUST24733,37,F,Rural,194058,16789,700352,3.61,2,14,30,2,54493,274660,275356,8,stable
CUST24734,26,M,Semi-Urban,32464,1398,122015,3.76,5,60,44,5,40965,35055,969600,18,decrease
CUST24735,34,F,Rural,25343,13389,46968,1.85,4,3,8,4,84608,384526,57248,30,stable
CUST24736,41,F,Semi-Urban,41293,14625,149059,3.61,5,50,58,1,36388,46102,266793,35,stable
CUST24737,44,F,Rural,95312,24028,84202,0.88,3,47,19,5,32586,68746,347605,29,decrease
CUST24738,46,M,Rural,9810,5229,18595,1.9,1,91,35,1,49916,176061,627109,20,stable
CUST24739,31,F,Urban,322513,106991,255711,0.79,2,70,20,5,9858,5240,42116,13,stable
CUST24740,27,M,Urban,386433,221030,1296858,3.36,3,95,5,3,41398,196980,657318,11,stable
CUST24741,43,M,Semi-Urban,216600,42932,323723,1.49,6,56,8,1,87765,53447,765432,5,stable
CUST24742,32,M,Semi-Urban,118079,522,347591,2.94,2,70,48,0,69907,464072,941391,24,stable
CUST24743,33,M,Semi-Urban,166105,21181,174099,1.05,4,70,36,2,57591,498059,189273,10,stable
CUST24744,46,M,Urban,33421,7848,38598,1.15,4,88,11,0,65308,24227,777513,32,increase
CUST24745,54,M,Semi-Urban,167045,76479,724049,4.33,5,12,33,4,96147,344797,450238,36,decrease
CUST24746,59,M,Metropolitan,300757,8330,729603,2.43,6,64,3,5,54633,346493,285589,13,stable
CUST24747,51,M,Metropolitan,15456,8031,26993,1.75,5,92,20,0,66614,194094,508173,17,stable
CUST24748,40,F,Rural,13999,402,67349,4.81,2,8,49,3,36612,231976,439192,28,decrease
CUST24749,59,M,Semi-Urban,132221,31790,368045,2.78,4,80,22,3,8959,325652,958763,24,decrease
CUST24750,24,F,Rural,171300,74799,107303,0.63,2,1,15,0,31387,309650,585911,35,stable
CUST24751,47,M,Urban,303003,11523,664290,2.19,1,10,23,3,53151,377562,299902,30,decrease
CUST24752,53,M,Urban,243767,74889,550520,2.26,4,53,28,3,77281,262829,364779,1,decrease
CUST24753,48,M,Metropolitan,383998,162550,1193162,3.11,1,12,46,2,1776,208402,180967,0,stable
CUST24754,56,M,Semi-Urban,55424,38569,188399,3.4,2,70,21,3,97807,217682,359637,3,decrease
CUST24755,38,F,Urban,241857,163168,383570,1.59,2,71,45,0,35841,427434,113087,23,stable
CUST24756,41,M,Rural,198872,8057,984378,4.95,1,5,58,2,86810,248264,690355,11,stable
CUST24757,38,F,Rural,105826,32990,502201,4.75,5,56,12,0,45291,265738,406192,3,stable
CUST24758,56,M,Metropolitan,310706,104456,1132999,3.65,6,71,6,1,43636,161634,227378,32,stable
CUST24759,40,F,Rural,86262,1854,405361,4.7,3,33,22,2,94469,346539,194892,32,stable
CUST24760,25,M,Semi-Urban,208808,139482,567898,2.72,3,57,40,3,32562,64300,568879,14,decrease
CUST24761,39,M,Metropolitan,280750,215287,853636,3.04,3,55,20,3,80991,175936,351473,34,decrease
CUST24762,39,M,Rural,62582,28631,92849,1.48,5,35,29,4,8090,109619,112477,6,decrease
CUST24763,41,F,Rural,5154,564,23047,4.47,1,3,23,3,80679,196796,557350,29,decrease
CUST24764,31,M,Metropolitan,52283,31862,79990,1.53,3,56,60,2,69632,109996,835180,16,stable
CUST24765,21,M,Rural,26101,12449,57186,2.19,6,98,23,3,92522,206016,954165,3,decrease
